Name	Biocrates ID	ChEBI ID	KEGG ID	PUBCHEM ID	Compartment	MODEL ID
3-Hydroxy-N6,N6,N6-Trimethyl-L-Lysine		CHEBI:57515	C01259	439460	c	3htmelys[c]
4-Trimethylammoniobutanal		CHEBI:18020	C01149	133	c	4tmeabut[c]
3-Hydroxy-N6,N6,N6-Trimethyl-L-Lysine		CHEBI:57515	C01259	439460	m	3htmelys[m]
4-Trimethylammoniobutanal		CHEBI:18020	C01149	133	m	4tmeabut[m]
Guanosine-5'-Monophosphate		CHEBI:17345	C00144	6804	m	gmp[m]
D-Glucurono-6,3-Lactone		18268	C02670	2724333	c	glac[c]
D-Glucarate		16002	C00818	33037	c	glcr[c]
D-Glucurono-6,3-Lactone		18268	C02670	2724333	m	glac[m]
D-Glucarate		16002	C00818	33037	m	glcr[m]
D-Glucurono-6,3-Lactone		18268	C02670	2724333	r	glac[r]
Glycogen, Structure 2 (Glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})					c	glygn2[c]
Glycogen, Structure 1 (Glycogenin-11[1,4-Glc])					c	glygn1[c]
Heparan Sulfate, Degradation Product 9					l	hs_deg9[l]
D-Glucuronate		42717	C00191	444791	l	glcur[l]
Heparan Sulfate, Degradation Product 10					l	hs_deg10[l]
Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 2					l	cs_a_deg2[l]
Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 3					l	cs_a_deg3[l]
Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 2					l	cs_c_deg2[l]
Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 3					l	cs_c_deg3[l]
Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 3					l	cs_d_deg3[l]
Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 4					l	cs_d_deg4[l]
Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 3					l	cs_e_deg3[l]
Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 4					l	cs_e_deg4[l]
Hyaluronan		CHEBI:16336	C00518	24759	l	ha[l]
Hyaluronan Degradation Product 1					l	ha_deg1[l]
Hyaluronan Biosynthesis, Precursor 1		CHEBI:16126	C04794	440484	l	ha_pre1[l]
Chondroitin Sulfate B (Idoa2S-GalNac4S), Precursor 4					g	cs_b_pre4[g]
(Glcn2S-Glca)4-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre10[g]
(Glcn2S-Idoa-Glcn2S-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre11[g]
Chondroitin Sulfate A (GalNac4S-Glca), B (Idoa2S-GalNac4S), And E (GalNac4,6Dis-Glca), Precursor 1					g	cs_a_b_e_pre1[g]
Uridine-5'-Diphosphate-Glucuronate		17200	C00167	17473	g	udpglcur[g]
Chondroitin Sulfate C (GalNac6S-Glca) And D (GlcNac6S-Glca2S), Precursor 1					g	cs_c_d_e_pre1[g]
Chondroitin Sulfate D (GlcNac6S-Glca2S) Precursor 2					g	cs_d_pre2[g]
Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 2					g	cs_e_pre2[g]
Heparan Sulfate, Precursor 1					g	hs_pre1[g]
Heparan Sulfate, Precursor 2					g	hs_pre2[g]
GlcNac-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre3[g]
Glca-GlcNac-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre4[g]
(GlcNac-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre5[g]
Glca-(GlcNac-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre6[g]
(GlcNac-Glca)3-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre7[g]
Glca-(GlcNac-Glca)3-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre8[g]
Heparan Sulfate, Degradation Product 3					l	hs_deg3[l]
Heparan Sulfate, Degradation Product 4					l	hs_deg4[l]
Heparan Sulfate, Degradation Product 8					l	hs_deg8[l]
Heparan Sulfate, Degradation Product 14					l	hs_deg14[l]
Heparan Sulfate, Degradation Product 15					l	hs_deg15[l]
Heparan Sulfate, Degradation Product 20					l	hs_deg20[l]
Idoa2S-Beta-1,4-GlcNac(3S)-Alpha-1,4-Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose					l	hs_deg21[l]
GlcNac-Glca-(Gal)2-Xyl					l	hs_deg24[l]
Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose					l	hs_deg25[l]
(GlcNac-Glca)4-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)					g	hs_pre9[g]
Uridine-5'-Diphosphate-N-Acetyl-Alpha-D-Glucosamine		CHEBI:16264	C00043	445675	c	uacgam[c]
Uridine-5'-Monophosphate		CHEBI:16695	C00105	6030	c	ump[c]
N-Acetyl-D-Glucosaminyldiphosphodolichol, Human Liver Homolog			C04500		c	naglc2p_L[c]
N-Acetyl-D-Glucosaminyldiphosphodolichol, Human Uterine Homolog					c	naglc2p_U[c]
D-Glucose	H1	4167	C00031	5793	g	glc_D[g]
D-Glucuronate		42717	C00191	444791	c	glcur[c]
D-Glucuronate		42717	C00191	444791	r	glcur[r]
Phosphorylase-Limit Dextrin (Glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]})					c	dxtrn[c]
Glycogen, Structure 3 (Glycogenin-7[1,4-Glc])					c	glygn3[c]
L-Gulonate		16154	C00800	152304	r	guln[r]
L-Gulono-1,4-Lactone		17587	C01040	439373	r	gullac[r]
L-Glutamine	Gln	18050	C00064	5961	m	gln_L[m]
L-Gulono-1,4-Lactone		17587	C01040	439373	c	gullac[c]
Gamma-L-Glutamyl-L-Cysteine		17515	C00669	123938	c	glucys[c]
5-Formiminotetrahydrofolate		CHEBI:15639	C00664	530	c	5forthf[c]
N-Formimidoyl-L-Glutamate		7274	C00439	439233	c	forglu[c]
Oxalate		CHEBI:16995	C00209	971	x	oxa[x]
Glyoxylate		16891	C00048	760	c	glx[c]
Glycine Betaine		17750	C00719	247	e	glyb[e]
Glycerol 3-Phosphate		CHEBI:15978	C00093	439162	m	glyc3p[m]
2-Phospho-D-Glycerate		CHEBI:17835	C00631	439278	c	2pg[c]
D-Glycerate		32398	C00258	439194	c	glyc_R[c]
Glycolate		17497	C00160	757	c	glyclt[c]
Glycolate		17497	C00160	757	x	glyclt[x]
(S)-Glycerate				6326776	c	glyc_S[c]
Glycerol		17522	C00116	753	c	glyc[c]
Glycerol		17522	C00116	753	m	glyc[m]
Reduced Glutathione		16856	C00051	124886	m	gthrd[m]
(R)-S-Lactoylglutathionate		CHEBI:15694	C03451	440018	m	lgt_S[m]
Glycine	Gly	15428	C00037	750	l	gly[l]
Guanosine-5'-Monophosphate		CHEBI:17345	C00144	6804	n	gmp[n]
6-Phospho-D-Gluconate		48928	C00345	91493	r	6pgc[r]
D-Ribulose 5-Phosphate		CHEBI:17363	C00199	439184	r	ru5p_D[r]
Sarcosine		15611	C00213	1088	c	sarcs[c]
Gp1C Alpha					c	gp1calpha_hs[c]
Gp1C Alpha					g	gp1calpha_hs[g]
Gp1C					c	gp1c_hs[c]
Gp1C					g	gp1c_hs[g]
Lysophosphatidic Acid					m	alpa_hs[m]
Hexadecanoate (N-C16:0)		15756	C00249	985	r	hdca[r]
(Phosphoethanolaminyl-Dimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol					r	em2emgacpail_prot_hs[r]
{[(Prot-PE-Man),(PE)-Man],[PE]}-Man-GlcN-AcylPI					r	gpi_prot_hs[r]
Mannosyl-Glucosaminyl-Acylphosphatidylinositiol (H2)					r	mgacpail_hs[r]
Gq1Balpha			G00129		c	gq1balpha_hs[c]
Gq1Balpha			G00129		g	gq1balpha_hs[g]
Gq1B		CHEBI:27515	C06139		c	gq1b_hs[c]
Gq1B		CHEBI:27515	C06139		g	gq1b_hs[g]
Guanosine		16750	C00387	6802	m	gsn[m]
Guanosine		16750	C00387	6802	c	gsn[c]
Guanosine		16750	C00387	6802	l	gsn[l]
Gt1A		CHEBI:27691	C06138		c	gt1a_hs[c]
Gt1A		CHEBI:27691	C06138		g	gt1a_hs[g]
Glutathione Disulfide (Oxidized Glutathione)		17858	C00127	975	m	gthox[m]
Reduced Glutathione		16856	C00051	124886	r	gthrd[r]
7,8-Dihydroneopterin 3-Triphosphate		CHEBI:18372	C04895	121885	n	ahdt[n]
Guanine		16235	C00242	764	c	gua[c]
Xanthine		17712	C00385	1188	c	xan[c]
L-Gulonate		16154	C00800	152304	c	guln[c]
D-Glucuronate 1-Phosphate		35145	C05385	440650	c	glcur1p[c]
Phosphatidylethanolamine					r	pe_hs[r]
Phosphoethanolaminyl-Mannosyl-Glucosylaminyl-Acylphosphatidylinositol (H5)					r	emgacpail_hs[r]
Dimannosyl-Glucosaminyl-Acylphosphatidylinositol (H3)					r	m2gacpail_hs[r]
Hydrogen Peroxide		16240	C00027	784	l	h2o2[l]
Hydrogen Peroxide		16240	C00027	784	n	h2o2[n]
Trimannosyl-Glucosaminyl-Acylphosphatidylinositol (H4)					r	m3gacpail_hs[r]
Phosphoethanolaminyl-Trimannosyl-Glucosaminyl-Acylphosphatidylinositol (H6)					r	em3gacpail_hs[r]
(Phosphoethanolaminyl-Mannosyl),(Phosphoethanolaminyl)-Dimannosyl-Glucosaminyl-Acylphosphatidylinositol (H7)					r	emem2gacpail_hs[r]
(Phosphoethanolaminyl-Dimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (H7)					r	em2emgacpail_hs[r]
(Trimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (M4C)					r	m3emgacpail_hs[r]
Gpi Heparan Sulfate					r	gpi_hs[r]
({[(Mannosyl),(Phosphoethanolaminyl)]-Dimannosyl},{Phosphoethanolaminyl})-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (M4B) (Mem2Emgacpail Heparan Sulfate)					r	mem2emgacpail_hs[r]
Glycophosphatidylinositol (Gpi)-Anchored Protein Precursor					r	pre_prot[r]
Mannosyl-3-(Phosphoethanolaminyl-Mannosyl)-Glucosaminyl-Acylphosphatidylinositol (M4A)					r	m_em_3gacpail[r]
(R)-3-Hydroxytetradecanoyl-ACP			C04688		r	HC01335[r]
Uridine-5'-Diphosphate-Glucuronate		17200	C00167	17473	c	udpglcur[c]
Umbelliferone		CHEBI:27510	C09315	5281426	c	hcoumarin[c]
4-Hydroxyestradiol			C14209	44348689	c	hestratriol[c]
4-Hydroxyestradiol			C14209	44348689	r	hestratriol[r]
Hexacosanoylcarnitine	C26			53477828	c	hexccrn[c]
Hexacosanoyl Coenzyme A				25246198	m	hexccoa[m]
Hexacosanoylcarnitine	C26			53477828	m	hexccrn[m]
4-Maleylacetoacetate		CHEBI:47904	C01036	5280393	c	4mlacac[c]
L-Histidine	His	15971	C00135	6274	c	his_L[c]
Histamine	Histamine	18295	C00388	774	c	hista[c]
L-Histidine	His	15971	C00135	6274	e	his_L[e]
Imidazole-4-Acetaldehyde		27398	C05130	150841	c	im4act[c]
Hydroxymethylglutaryl Coenzyme A		CHEBI:15467	C00356	439218	r	hmgcoa[r]
(R)-Mevalonate		25351	C00418	449	r	mev_R[r]
Acetoacetyl Coenzyme A		CHEBI:15345	C00332	439214	c	aacoa[c]
Hydroxymethylglutaryl Coenzyme A		CHEBI:15467	C00356	439218	c	hmgcoa[c]
Hydroxymethylglutaryl Coenzyme A		CHEBI:15467	C00356	439218	m	hmgcoa[m]
Hydroxymethylglutaryl Coenzyme A		CHEBI:15467	C00356	439218	x	hmgcoa[x]
L-Homoserine		15699	C00263	12647	c	hom_L[c]
Protoheme		CHEBI:17627	C00032		c	pheme[c]
Pristanal				14671060	x	pristanal[x]
2-Hydroxyphytanoyl Coenzyme A				11966142	x	phyt2ohcoa[x]
Heptadecanoylcarnitine	C17			53477803	c	hpdcacrn[c]
Heptadecanoylcarnitine	C17			53477803	m	hpdcacrn[m]
3-Hydroxypyruvate		CHEBI:30841	C00168	964	c	hpyr[c]
3-Hydroxypyruvate		CHEBI:30841	C00168	964	m	hpyr[m]
3-Hydroxypyruvate		CHEBI:30841	C00168	964	x	hpyr[x]
4 Hydroxy Retinoic Acid		63795	C16677	6438629	c	hretn[c]
Heparan Sulfate, Degradation Product 1					l	hs_deg1[l]
Heparan Sulfate, Degradation Product 2					l	hs_deg2[l]
Heparan Sulfate, Degradation Product 6					l	hs_deg6[l]
Heparan Sulfate, Degradation Product 7					l	hs_deg7[l]
Heparan Sulfate, Degradation Product 12					l	hs_deg12[l]
Heparan Sulfate, Degradation Product 13					l	hs_deg13[l]
Heparan Sulfate, Degradation Product 18					l	hs_deg18[l]
Heparan Sulfate, Degradation Product 19					l	hs_deg19[l]
Cortisone				222786	r	cortsn[r]
Testosterone		17347	C00535	6013	r	tststerone[r]
Androst-4-Ene-3,17-Dione		16422	C00280	6128	r	andrstndn[r]
Nicotinamide Adenine Dinucleotide Phosphate - Reduced		16474	C00005	22833512	x	nadph[x]
Nicotinamide Adenine Dinucleotide Phosphate		18009	C00006	5886	x	nadp[x]
3A,7A,12A-Trihydroxy-5B-24-Oxocholestanoyl Coenzyme A		27379	C05467	440690	x	cholcoaone[x]
16Alpha-Hydroxydehydroepiandrosterone		27771	C05139	102030	r	eandrstrn[r]
5Alpha-Androstane-3,17-Dione		15994	C00674	222865	r	andrstandn[r]
Pregnenolone		16581	C01953	53477678	c	prgnlone[c]
Progesterone		17026	C00410	5994	r	prgstrn[r]
Pregnenolone		16581	C01953	53477678	r	prgnlone[r]
17Alpha-Hydroxypregnenolone		28750	C05138	91451	c	17ahprgnlone[c]
17Alpha-Hydroxyprogesterone		17252	C01176	6238	c	17ahprgstrn[c]
17Alpha-Hydroxypregnenolone		28750	C05138	91451	r	17ahprgnlone[r]
17Alpha-Hydroxyprogesterone		17252	C01176	6238	r	17ahprgstrn[r]
7Alpha-Hydroxycholest-4-En-3-One		17899	C05455	123743	r	xol7aone[r]
20-Hydroxycholesterol		CHEBI:17500	C03594	121935	r	xol7a[r]
Heparan Sulfate Proteoglycan					l	hspg[l]
Heparan Sulfate, Free Chain		CHEBI:28815	C00925		l	hs[l]
Heparan Sulfate Proteoglycan					g	hspg[g]
6 Alpha Hydroxy Taxol/ 6 Alpha Hydroxy Paclitaxel		CHEBI:63859			c	htaxol[c]
Hypoxanthine		17368	C00262	790	l	hxan[l]
Hypoxanthine		17368	C00262	790	c	hxan[c]
Hypoxanthine		17368	C00262	790	x	hxan[x]
Pyridoxamine		CHEBI:16410	C00534	1052	c	pydam[c]
Pyridoxamine 5-Phosphate		CHEBI:18335	C00647	1053	c	pyam5p[c]
Taurine	Taurine	15891	C00245	1123	c	taur[c]
Isocitric Acid		30887	C00311	1198	c	icit[c]
Isocitric Acid		30887	C00311	1198	x	icit[x]
3-Iodo-L-Tyrosine		CHEBI:27847	C02515	439744	c	3ityr_L[c]
Iodine		17606	C01382	807	c	iodine[c]
3,5-Diiodo-L-Tyrosine		CHEBI:15768	C01060	9305	c	35diotyr[c]
3,3,5-Triiodo-L-Thyronine		18258	C02465	5920	c	triodthy[c]
L-Thyroxine		18332	C01829	5819	c	thyox_L[c]
L-Tyrosine	Tyr	17895	C00082	6057	c	tyr_L[c]
Heparan Sulfate, Degradation Product 5					l	hs_deg5[l]
L-Iduronate		CHEBI:47903	C06472	8704	l	idour[l]
Heparan Sulfate, Degradation Product 16					l	hs_deg16[l]
Heparan Sulfate, Degradation Product 17					l	hs_deg17[l]
Idoa-Beta-1,4-GlcNac(3S)-Alpha-1,4-Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose					l	hs_deg22[l]
GlcNac(3S)-Alpha-1,4-Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose					l	hs_deg23[l]
Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S), Degradation Product 3					l	cs_b_deg3[l]
L-Iduronate		CHEBI:47903	C06472	8704	c	idour[c]
Inosine-5'-Diphosphate		CHEBI:17808	C00104	6831	n	idp[n]
L-Isoleucine	Ile	17191	C00407	6306	e	ile_L[e]
L-Isoleucine	Ile	17191	C00407	6306	c	ile_L[c]
L-Isoleucine	Ile	17191	C00407	6306	m	ile_L[m]
Imidazole-4-Acetaldehyde		27398	C05130	150841	m	im4act[m]
Imidazol-4-Ylacetate		16974	C02835	96215	m	im4ac[m]
Inosine		17596	C00294	6021	m	ins[m]
Inosine-5'-Monophosphate		17202	C00130	8582	m	imp[m]
Inosine		17596	C00294	6021	l	ins[l]
Isopentenyl Diphosphate		CHEBI:16584	C00129	1195	r	ipdp[r]
Itaconic Acid		30838	C00490	811	m	itacon[m]
Iinosine-5'-Triphosphate		CHEBI:16039	C00081	8583	n	itp[n]
D-Fructose 1-Phosphate		CHEBI:18105	C01094	10400369	c	f1p[c]
D-Xylulose		17140	C00310	5289590	c	xylu_D[c]
D-Tagatose		47693	C00795	92092	c	tagat_D[c]
Keratan Sulfate Ii (Core 2-Linked)					g	ksii_core2[g]
Keratan Sulfate Ii (Core 2-Linked)					l	ksii_core2[l]
Keratan Sulfate Ii (Core 4-Linked)					g	ksii_core4[g]
Keratan Sulfate Ii (Core 4-Linked)					l	ksii_core4[l]
Keratan Sulfate I					g	ksi[g]
Potassium		26216	C00238	813	g	k[g]
Anthranilate		30754	C00108	227	c	anth[c]
4-(2-Aminophenyl)-2,4-Dioxobutanoate		17442	C01252	472	c	4aphdob[c]
Kynurenic Acid		18344	C01717	3845	c	kynate[c]
Lactose		36219	C00243	84571	e	lcts[e]
Lactose		36219	C00243	84571	l	lcts[l]
(R)-S-Lactoylglutathionate		CHEBI:15694	C03451	440018	c	lgt_S[c]
(R)-Lactaldehyde		CHEBI:17167	C00937	439350	m	lald_D[m]
(S)-Lactaldehyde		CHEBI:18419	C05999	439231	m	lald_L[m]
(S)-Lactate		422	C00186	107689	m	lac_L[m]
Lactose		36219	C00243	84571	g	lcts[g]
Lactose		36219	C00243	84571	c	lcts[c]
3-Sulfonatopyruvate		16894	C05528	440717	c	3spyr[c]
L-Cysteic Acid		21260	C00506	25701	m	Lcyst[m]
3-Sulfonatopyruvate		16894	C05528	440717	m	3spyr[m]
Leukotriene A4		15651	C00909	5280383	r	leuktrA4[r]
Leukotriene B4		15647	C02165	5280492	c	leuktrB4[c]
Leukotriene B4		15647	C02165	5280492	r	leuktrB4[r]
Leukotriene C4		16978	C02166	5280493	c	leuktrC4[c]
Leukotriene D4		CHEBI:28666	C05951	6435286	c	leuktrD4[c]
L-Leucine	Leu	15603	C00123	6106	e	leu_L[e]
L-Leucine	Leu	15603	C00123	6106	c	leu_L[c]
L-Leucine	Leu	15603	C00123	6106	m	leu_L[m]
N-Formylanthranilate		CHEBI:36575	C05653	101399	c	nformanth[c]
Tetracosanoylcarnitine	C24				c	lgnccrn[c]
Tetracosanoyl Coenzyme A		CHEBI:52974	C16529	3082227	m	ttccoa[m]
Tetracosanoylcarnitine	C24				m	lgnccrn[m]
Limonene		15383	C00521	439250	c	limnen[c]
Aldehydo-D-Xylose		CHEBI:15936	C00181	644160	l	xyl_D[l]
Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 5					l	cs_a_deg5[l]
Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 5					l	cs_c_deg5[l]
Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 7					l	cs_e_deg7[l]
Lipoate		30314	C00725	6112	c	lipoate[c]
(S)-Lactate		422	C00186	107689	c	lac_L[c]
6Z,9Z-Octadecadienoylcarnitine	C18:2			53477834	c	lneldccrn[c]
6Z,9Z-Octadecadienoylcarnitine	C18:2			53477834	m	lneldccrn[m]
Linoleyl Carnitine	C18:2			6450015	c	lnlccrn[c]
Linoleyl Carnitine	C18:2			6450015	m	lnlccrn[m]
Alpha-Linolenyl Carnitine	C18:3			53477821	c	lnlncacrn[c]
Alpha-Linolenyl Carnitine	C18:3			53477821	m	lnlncacrn[m]
Gamma-Linolenoylcarnitine	C18:3			53477819	c	lnlncgcrn[c]
Gamma-Linolenoylcarnitine	C18:3			53477819	m	lnlncgcrn[m]
4,4-Dimethyl-5Alpha-Cholesta-8,14,24-Trien-3Beta-Ol		17813	C11455	443212	c	44mctr[c]
Lanosterol		16521	C01724	246983	c	lanost[c]
Lanosterol		16521	C01724	246983	r	lanost[r]
Squalene 2,3-Epoxide		CHEBI:15441	C01054	53477723	r	Ssq23epx[r]
1-Acyl-Sn-Glycero-3-Phosphocholine					c	lpchol_hs[c]
Glycerophosphocholine		16870	C00670	71920	c	g3pc[c]
1-Piperideine-6-Carboxylate		49015	C00450	165067	x	thp2c[x]
Monoacylglycerol 2					c	mag_hs[c]
Glycerol		17522	C00116	753	e	glyc[e]
Fatty Acid Retinol					c	retfa[c]
Retinol		17336	C00473	445354	c	retinol[c]
Fatty Acid 11-Cis-Retinol					c	11_cis_retfa[c]
11-Cis-Retinol			C00899	5280382	c	retinol_cis_11[c]
Fatty Acid 9-Cis-Retinol					c	9_cis_retfa[c]
9-Cis-Retinol				9947823	c	retinol_9_cis[c]
Previtamin D3			C07711	11199982	c	pd3[c]
Lumisterol 3				111049	c	lum3[c]
L-Tryptophan	Try	16828	C00078	6305	c	trp_L[c]
Tryptamine		16765	C00398	1150	c	trypta[c]
Peptidyl-L-Lysine			C02188		n	peplys[n]
Histone N6-Methyl-L-Lysine			C03702		n	Nmelys[n]
Protein N6,N6-Dimethyl-L-Lysine			C05545		n	Ndmelys[n]
Protein N6,N6,N6-Trimethyl-L-Lysine			C05546		n	Ntmelys[n]
L-Lysine	Lys	18019	C00047	5962	x	lys_L[x]
6-Amino-2-Oxohexanoic Acid		17534	C03239	439954	x	6a2ohxnt[x]
D-Mannose		4208	C00159	18950	g	man[g]
(N-Acetyl-D-Glucosaminyl-(Alpha-D-Mannosyl)4-Beta-D-Mannosyl-Diacetylchitobiosyl)-L-Asparagine (Protein)					g	nm4masn[g]
(N-Acetyl-D-Glucosaminyl-(Alpha-D-Mannosyl)2-Beta-D-Mannosyl-Diacetylchitobiosyl)-L-Asparagine (Protein)					g	nm2masn[g]
(Alpha-D-Mannosyl)4-Beta-D-Mannosyl-Diacetylchitobiosyl-L-Asparagine (Protein)					g	m4masn[g]
((N-Acetyl-D-Glucosaminyl)3-(Alpha-D-Mannosyl)2-Beta-D-Mannosyl-Diacetylchitobiosyl)-L-Asparagine (Protein)					g	n3m2masn[g]
N-Acetyl-Beta-D-Glucosaminyl-1,2-Alpha-D-Mannosyl-1,3-(N-Acetyl-Beta-D-Glucosaminyl-1,2-Alpha-D-Mannosyl-1,6)-(N-Acetyl-Beta-D-Glucosaminyl-1,4)-Beta-D-Mannosyl-1,4-N-Acetyl-Beta-D-Glucosaminyl-R			G00019		g	n2m2nmasn[g]
((N-Acetyl-D-Glucosaminyl)4-(Alpha-D-Mannosyl)2-Beta-D-Mannosyl-Diacetylchitobiosyl)-L-Asparagine (Protein)					g	n4m2masn[g]
Mannosyl-3-(Phosphoethanolaminyl-Mannosyl)-Glucosaminyl-Acylphosphatidylinositol (M4A))					r	m_em_3gacpail_hs[r]
Mannosyl-3-(Phosphoethanolaminyl-Mannosyl)-Glucosaminyl-Acylphosphatidylinositol-Protein (M4A)					r	m_em_3gacpail_prot_hs[r]
(Alpha-D-Mannosyl)7-Beta-D-Mannosyl-Diacetylchitobiosyl-L-Asparagine, Isoform B (Protein)					r	m7masnB[r]
(Alpha-D-Mannosyl)7-Beta-D-Mannosyl-Diacetylchitobiosyl-L-Asparagine, Isoform B (Protein)					g	m7masnB[g]
(Alpha-D-Mannosyl)8-Beta-D-Mannosyl-Diacetylchitobiosyl-L-Asparagine (Protein)					r	m8masn[r]
(Alpha-D-Mannosyl)8-Beta-D-Mannosyl-Diacetylchitobiosyl-L-Asparagine (Protein)					g	m8masn[g]
1-Methylimidazole-4-Acetaldehyde		CHEBI:28104	C05827	193545	c	3mldz[c]
Maltose		47937	C00208	10991489	l	malt[l]
Maltose		47937	C00208	10991489	c	malt[c]
D-Mannose		4208	C00159	18950	r	man[r]
D-Mannose		4208	C00159	18950	e	man[e]
L-Normetanephrine		144308	C05589	1237	c	normete_L[c]
Trans-3-Methylglutaconyl Coenzyme A		CHEBI:15488	C03231	5462214	m	3mgcoa[m]
Malonyl Coenzyme A		15531	C00083	10663	x	malcoa[x]
3-Mercaptolactate-Cysteine Disulfide				193536	c	mercplaccys[c]
3-Mercaptolactate		CHEBI:28580	C05823	160645	c	mercplac[c]
Acyl Carrier Protein			C00229		m	ACP[m]
Malonyl-[Acyl-Carrier Protein]			C01209		m	malACP[m]
Thiocyanate		18022	C01755	9322	c	tcynt[c]
5-Methylthio-5-Deoxy-D-Ribulose 1-Phosphate		CHEBI:28096	C04582	174549	c	5mdru1p[c]
Mesaconate		16600	C01732	638129	m	mescon[m]
Mesaconyl Coenzyme A		CHEBI:27969	C06028	5280895	m	mescoa[m]
Formyl-N-Acetyl-5-Methoxykynurenamine			C05642	171161	c	fna5moxam[c]
6-Hydroxymelatonin		308079	C05643	1864	c	6hoxmelatn[c]
Methanol		17790	C00132	887	c	meoh[c]
Methanol		17790	C00132	887	l	meoh[l]
Metanephrine		144365	C05588	21100	c	mepi[c]
Metanephrine		144365	C05588	21100	e	mepi[e]
L-Methionine	Met	16643	C00073	6137	e	met_L[e]
(R)-Mevalonate		25351	C00418	449	x	mev_R[x]
(R)-5-Phosphonatomevalonate		CHEBI:17436	C01107	439400	x	5pmev[x]
N(Tele)-Methylhistaminium		29009	C05127	3614	c	mhista[c]
Myo-Inositol 1,3,4,5,6-Pentakisphosphate		CHEBI:16322	C01284		c	mi13456p[c]
Myo-Inositol Hexakisphosphate		CHEBI:17401	C01204	890	c	minohp[c]
Myo-Inositol 1,3,4,5,6-Pentakisphosphate		CHEBI:16322	C01284		n	mi13456p[n]
1D-Myo-Inositol 1,3,4,5-Tetrakisphosphate		16783	C01272	107758	n	mi1345p[n]
1D-Myo-Inositol 1,3,4,5-Tetrakisphosphate		16783	C01272	107758	c	mi1345p[c]
1D-Myo-Inositol 1,3,4-Trisphosphate		CHEBI:18228	C01243	439455	c	mi134p[c]
Myo-Inositol 1,3,4,6-Tetrakisphosphate		CHEBI:16155	C04477		n	mi1346p[n]
Myo-Inositol 1,3,4,6-Tetrakisphosphate		CHEBI:16155	C04477		c	mi1346p[c]
1D-Myo-Inositol 1,3-Bisphosphate		CHEBI:18225	C04062		c	mi13p[c]
1D-Myo-Inositol 3,4-Bisphosphate		28858	C04063	440211	c	mi34p[c]
1D-Myo-Inositol 1-Phosphate		CHEBI:18297	C01177		c	mi1p_D[c]
Inositol 1,4,5,6-Tetrakisphosphate		CHEBI:16067	C11555	443266	n	mi1456p[n]
1D-Myo-Inositol 1,4,5-Trisphosphate		CHEBI:16595	C01245	439456	n	mi145p[n]
1D-Myo-Inositol 1,4,5-Trisphosphate		CHEBI:16595	C01245	439456	c	mi145p[c]
(1R,2R,3R,4R,5R,6S)-2,3,5,6-Tetrahydroxy-4-(Phosphonatooxy)Cyclohexyl Phosphate		CHEBI:17816	C01220		c	mi14p[c]
1D-Myo-Inositol 4-Phosphate		CHEBI:18384	C03546		c	mi4p_D[c]
(1R,2R,3R,4R,5R,6S)-2,3,5,6-Tetrahydroxy-4-(Phosphonatooxy)Cyclohexyl Phosphate		CHEBI:17816	C01220		n	mi14p[n]
